class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
is,is,org.openmrs.api.context,False,0.95,Class appears to be correctly placed,org.openmrs.api.context,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
check,check,org.openmrs.api.context,False,0.95,Class appears to be correctly placed,org.openmrs.api.context,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PrivateSchedulerTask,PrivateSchedulerTask,org.openmrs.api.context,False,0.95,Class appears to be correctly placed,org.openmrs.api.context,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PrivateTask,PrivateTask,org.openmrs.api.context,False,0.95,Class appears to be correctly placed,org.openmrs.api.context,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
TaskThatStartsAnotherThread,TaskThatStartsAnotherThread,org.openmrs.api.context,False,0.95,Class appears to be correctly placed,org.openmrs.api.context,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
TaskThatStartsAnotherFuture,TaskThatStartsAnotherFuture,org.openmrs.api.context,False,0.95,Class appears to be correctly placed,org.openmrs.api.context,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
TestTask,TestTask,org.openmrs.api.context,False,0.95,Class appears to be correctly placed,org.openmrs.api.context,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ServiceContextTest,ServiceContextTest,org.openmrs.api.context,False,0.95,Class appears to be correctly placed,org.openmrs.api.context,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
TestUsernameAuthenticationScheme,TestUsernameAuthenticationScheme,org.openmrs.api.context,False,0.95,Class appears to be correctly placed,org.openmrs.api.context,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
TestUsernameCredentials,TestUsernameCredentials,org.openmrs.api.context,False,0.95,Class appears to be correctly placed,org.openmrs.api.context,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
UserContextTest,UserContextTest,org.openmrs.api.context,False,0.95,Class appears to be correctly placed,org.openmrs.api.context,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
assume,assume,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptDAOTest,ConceptDAOTest,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
tests,tests,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ContextDAOTest,ContextDAOTest,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
might,might,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
is,is,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
TestUserSessionListener,TestUserSessionListener,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
tests,tests,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
EncounterDAOTest,EncounterDAOTest,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PatientDAOTest,PatientDAOTest,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonDAOTest,PersonDAOTest,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ProgramWorkflowDAOTest,ProgramWorkflowDAOTest,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
tests,tests,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
SerializedObjectDAOTest,SerializedObjectDAOTest,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
UserDAOTest,UserDAOTest,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
VisitDAOTest,VisitDAOTest,org.openmrs.api.db,False,0.95,Class appears to be correctly placed,org.openmrs.api.db,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AuditableInterceptorTest,AuditableInterceptorTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AsDaemonTask,AsDaemonTask,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DropMillisecondsHibernateInterceptorTest,DropMillisecondsHibernateInterceptorTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateAdministrationDAOTest,HibernateAdministrationDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateConceptDAOTest,HibernateConceptDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateConditionDAOTest,HibernateConditionDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateDiagnosisDAOTest,HibernateDiagnosisDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateFormDAOTest,HibernateFormDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateLocationDAOTest,HibernateLocationDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateMedicationDispenseDAOTest,HibernateMedicationDispenseDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateObsDAOTest,HibernateObsDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateOrderDAOTest,HibernateOrderDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernatePatientDAOTest,HibernatePatientDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernatePersonDAOTest,HibernatePersonDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateProviderDAOTest,HibernateProviderDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ImmutableEntityInterceptorTest,ImmutableEntityInterceptorTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
SomeImmutableEntityInterceptor,SomeImmutableEntityInterceptor,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
MatchModeTest,MatchModeTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PatientSearchCriteriaTest,PatientSearchCriteriaTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonAttributeHelper,PersonAttributeHelper,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonAttributeHelperTest,PersonAttributeHelperTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ProviderDAOTest,ProviderDAOTest,org.openmrs.api.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.api.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
BaseRetireHandlerTest,BaseRetireHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
BaseUnretireHandlerTest,BaseUnretireHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
BaseUnvoidHandlerTest,BaseUnvoidHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
BaseVoidHandlerTest,BaseVoidHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptNameSaveHandlerTest,ConceptNameSaveHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ExistingOrNewVisitAssignmentHandlerTest,ExistingOrNewVisitAssignmentHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
because,because,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ExistingVisitAssignmentHandlerTest,ExistingVisitAssignmentHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
because,because,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsMetadataSaveHandlerTest,OpenmrsMetadataSaveHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsObjectSaveHandlerTest,OpenmrsObjectSaveHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
SomeClass,SomeClass,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PatientDataUnvoidHandlerTest,PatientDataUnvoidHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PatientDataVoidHandlerTest,PatientDataVoidHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonSaveHandlerTest,PersonSaveHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonUnvoidHandlerTest,PersonUnvoidHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonVoidHandlerTest,PersonVoidHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
RequiredReasonVoidSaveHandlerTest,RequiredReasonVoidSaveHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
RequireVoidReasonVoidHandlerTest,RequireVoidReasonVoidHandlerTest,org.openmrs.api.handler,False,0.95,Class appears to be correctly placed,org.openmrs.api.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptServiceImplTest,ConceptServiceImplTest,org.openmrs.api.impl,False,0.95,Class appears to be correctly placed,org.openmrs.api.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConditionServiceImplTest,ConditionServiceImplTest,org.openmrs.api.impl,False,0.95,Class appears to be correctly placed,org.openmrs.api.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DiagnosisServiceImplTest,DiagnosisServiceImplTest,org.openmrs.api.impl,False,0.95,Class appears to be correctly placed,org.openmrs.api.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
GlobalLocaleListTest,GlobalLocaleListTest,org.openmrs.api.impl,False,0.95,Class appears to be correctly placed,org.openmrs.api.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
tests,tests,org.openmrs.api.impl,False,0.95,Class appears to be correctly placed,org.openmrs.api.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PatientServiceImplTest,PatientServiceImplTest,org.openmrs.api.impl,False,0.95,Class appears to be correctly placed,org.openmrs.api.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
SerializationServiceImplTest,SerializationServiceImplTest,org.openmrs.api.impl,False,0.95,Class appears to be correctly placed,org.openmrs.api.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
MockSerializer1,MockSerializer1,org.openmrs.api.impl,False,0.95,Class appears to be correctly placed,org.openmrs.api.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
MockSerializer2,MockSerializer2,org.openmrs.api.impl,False,0.95,Class appears to be correctly placed,org.openmrs.api.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
and,and,org.openmrs.api.impl,False,0.95,Class appears to be correctly placed,org.openmrs.api.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
before,before,org.openmrs.api.impl,False,0.95,Class appears to be correctly placed,org.openmrs.api.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
BaseStorageServiceTest,BaseStorageServiceTest,org.openmrs.api.storage,False,0.95,Class appears to be correctly placed,org.openmrs.api.storage,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
LocalStorageServiceTest,LocalStorageServiceTest,org.openmrs.api.storage,False,0.95,Class appears to be correctly placed,org.openmrs.api.storage,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
S3StorageServiceIT,S3StorageServiceIT,org.openmrs.api.storage,False,0.95,Class appears to be correctly placed,org.openmrs.api.storage,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AttributeIntegrationTest,AttributeIntegrationTest,org.openmrs.attribute,False,0.95,Class appears to be correctly placed,org.openmrs.attribute,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
of,of,org.openmrs.attribute,False,0.95,Class appears to be correctly placed,org.openmrs.attribute,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
BaseDatatypeHandler,BaseDatatypeHandler,org.openmrs.attribute.handler,False,0.95,Class appears to be correctly placed,org.openmrs.attribute.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DateDatatypeHandler,DateDatatypeHandler,org.openmrs.attribute.handler,True,0.8500000000000001,Contains service-typical methods: setHandlerConfiguration,service,Name matches service pattern; Annotations: Component; Methods: setHandlerConfiguration,rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
LocationDatatypeHandler,LocationDatatypeHandler,org.openmrs.attribute.handler,True,0.7500000000000001,Semantic analysis suggests better fit in service package,service,Name matches service pattern; Annotations: Component,rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
PatientIdentifierTypeDefaultComparatorTest,PatientIdentifierTypeDefaultComparatorTest,org.openmrs.comparator,False,0.95,Class appears to be correctly placed,org.openmrs.comparator,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
CustomDatatypeUtilTest,CustomDatatypeUtilTest,org.openmrs.customdatatype,False,0.95,Class appears to be correctly placed,org.openmrs.customdatatype,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
BaseMetadataDatatypeTest,BaseMetadataDatatypeTest,org.openmrs.customdatatype.datatype,False,0.95,Class appears to be correctly placed,org.openmrs.customdatatype.datatype,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
BaseOpenmrsDatatypeTest,BaseOpenmrsDatatypeTest,org.openmrs.customdatatype.datatype,False,0.95,Class appears to be correctly placed,org.openmrs.customdatatype.datatype,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DateDatatypeTest,DateDatatypeTest,org.openmrs.customdatatype.datatype,False,0.95,Class appears to be correctly placed,org.openmrs.customdatatype.datatype,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
MockLocationDatatype,MockLocationDatatype,org.openmrs.customdatatype.datatype,False,0.95,Class appears to be correctly placed,org.openmrs.customdatatype.datatype,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
in,in,org.openmrs.customdatatype.datatype,False,0.95,Class appears to be correctly placed,org.openmrs.customdatatype.datatype,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
RegexValidatedTextTest,RegexValidatedTextTest,org.openmrs.customdatatype.datatype,False,0.95,Class appears to be correctly placed,org.openmrs.customdatatype.datatype,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HL7ServiceTest,HL7ServiceTest,org.openmrs.hl7,False,0.95,Class appears to be correctly placed,org.openmrs.hl7,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HL7UtilTest,HL7UtilTest,org.openmrs.hl7,False,0.95,Class appears to be correctly placed,org.openmrs.hl7,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ORUR01HandlerTest,ORUR01HandlerTest,org.openmrs.hl7.handler,False,0.95,Class appears to be correctly placed,org.openmrs.hl7.handler,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ObsHandler,ObsHandler,org.openmrs.hl7.handler,True,0.9000000000000001,"Contains service-typical methods: processMessage_shouldCreateEncounterAndObsFromHl7Message, processMessage_shouldCreateObsGroupForOBRs, processMessage_shouldAppendToAnExistingEncounter",service,"Name matches service pattern; Methods: processMessage_shouldCreateEncounterAndObsFromHl7Message, processMessage_shouldCreateObsGroupForOBRs, processMessage_shouldAppendToAnExistingEncounter",rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
NameTemplateTest,NameTemplateTest,org.openmrs.layout.name,False,0.95,Class appears to be correctly placed,org.openmrs.layout.name,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ChangeLogDetectiveDatabaseIT,ChangeLogDetectiveDatabaseIT,org.openmrs.liquibase,False,0.95,Class appears to be correctly placed,org.openmrs.liquibase,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ChangeLogDetectiveTest,ChangeLogDetectiveTest,org.openmrs.liquibase,False,0.95,Class appears to be correctly placed,org.openmrs.liquibase,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ChangeLogVersionFinderTest,ChangeLogVersionFinderTest,org.openmrs.liquibase,False,0.95,Class appears to be correctly placed,org.openmrs.liquibase,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ChangeLogVersionsTest,ChangeLogVersionsTest,org.openmrs.liquibase,False,0.95,Class appears to be correctly placed,org.openmrs.liquibase,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OpenmrsClassLoaderResourceAccessorTest,OpenmrsClassLoaderResourceAccessorTest,org.openmrs.liquibase,False,0.95,Class appears to be correctly placed,org.openmrs.liquibase,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Log4JCompatibilityTest,Log4JCompatibilityTest,org.openmrs.logging,False,0.95,Class appears to be correctly placed,org.openmrs.logging,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
MemoryAppenderTest,MemoryAppenderTest,org.openmrs.logging,False,0.95,Class appears to be correctly placed,org.openmrs.logging,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
EmptyResultTest,EmptyResultTest,org.openmrs.logic.result,False,0.95,Class appears to be correctly placed,org.openmrs.logic.result,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ResultTest,ResultTest,org.openmrs.logic.result,False,0.95,Class appears to be correctly placed,org.openmrs.logic.result,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
MessageSourceServiceTest,MessageSourceServiceTest,org.openmrs.messagesource,False,0.95,Class appears to be correctly placed,org.openmrs.messagesource,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PresentationMessageMapTest,PresentationMessageMapTest,org.openmrs.messagesource,False,0.95,Class appears to be correctly placed,org.openmrs.messagesource,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
CachedMessageSourceTest,CachedMessageSourceTest,org.openmrs.messagesource.impl,False,0.95,Class appears to be correctly placed,org.openmrs.messagesource.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
org,org,org.openmrs.messagesource.impl,False,0.95,Class appears to be correctly placed,org.openmrs.messagesource.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DefaultMessageSourceServiceImplTest,DefaultMessageSourceServiceImplTest,org.openmrs.messagesource.impl,False,0.95,Class appears to be correctly placed,org.openmrs.messagesource.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
BaseModuleActivatorTest,BaseModuleActivatorTest,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleActivatorTest,ModuleActivatorTest,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleClassLoaderTest,ModuleClassLoaderTest,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleExtensionsTest,ModuleExtensionsTest,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
is,is,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Extension,Extension,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Extension,Extension,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AccessibleExtension,AccessibleExtension,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AnotherAccessibleExtension,AnotherAccessibleExtension,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ExtensionCausingIllegalAccessException,ExtensionCausingIllegalAccessException,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleFactoryTest,ModuleFactoryTest,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleFileParserTest,ModuleFileParserTest,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleFileParserUnitTest,ModuleFileParserUnitTest,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleConfigXmlBuilder,ModuleConfigXmlBuilder,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AccessibleExtension,AccessibleExtension,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleInteroperabilityTest,ModuleInteroperabilityTest,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
from,from,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
that,that,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleTest,ModuleTest,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleTestData,ModuleTestData,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleTestDataHolder,ModuleTestDataHolder,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
